dist_km,x_map,y_map,lon_deg,lat_deg,row_pix,col_pix,inside_raster,residual_mGal
294.70802612486887,-105175.50163458881,43508.32492842355,121.43815875741709,-1.5896041777747258,216.8473916595749,157.06733624118232,1,11.66604694679809
296.6992965716585,-103489.2487755369,44567.4327074513,121.45331737188972,-1.5800344209414479,216.317837770061,157.91046267070828,1,7.504608627102457
298.6905670184482,-101802.99591648497,45626.54048647905,121.46847580355241,-1.570464508295416,215.78828388054714,158.75358910023425,1,9.844366526522169
300.6818374652379,-100116.74305743305,46685.648265506796,121.48363405361307,-1.5608944402798122,215.25872999103325,159.59671552976022,1,12.583984418054408
302.6731079120275,-98430.49019838113,47744.756044534544,121.4987921232797,-1.5513242173377824,214.72917610151939,160.43984195928618,1,14.879588439765513
304.6643783588172,-96744.23733932921,48803.86382356232,121.51395001376027,-1.5417538399124382,214.1996222120055,161.28296838881215,1,24.308282714229083
306.6556488056068,-95057.98448027729,49862.97160259007,121.52910772626272,-1.532183308446856,213.67006832249163,162.1260948183381,1,29.956855303816965
308.6469192523965,-93371.73162122536,50922.07938161782,121.54426526199501,-1.5226126233840773,213.14051443297774,162.96922124786406,1,18.92249981217629
310.6381896991861,-91685.47876217344,51981.18716064557,121.5594226221651,-1.513041785167108,212.61096054346388,163.81234767739002,1,14.319167477812856
312.6294601459758,-89999.22590312152,53040.294939673346,121.57457980798097,-1.5034707942389212,212.08140665394998,164.65547410691596,1,13.481599677891701
314.6207305927654,-88312.9730440696,54099.402718701094,121.58973682065053,-1.493899651042455,211.55185276443612,165.49860053644193,1,11.585378946263813
316.61200103955514,-86626.72018501768,55158.51049772884,121.6048936613818,-1.4843283560206129,211.02229887492223,166.3417269659679,1,10.994749008242032
318.60327148634474,-84940.46732596576,56217.61827675659,121.62005033138267,-1.474756909616266,210.49274498540836,167.18485339549386,1,3.7413001340099212
320.59454193313445,-83254.21446691384,57276.72605578437,121.63520683186114,-1.465185312272251,209.96319109589447,168.02797982501983,1,-2.7108827301418885
322.58581237992405,-81567.96160786191,58335.83383481212,121.65036316402512,-1.4556135644313704,209.43363720638058,168.8711062545458,1,4.272770900173737
324.57708282671376,-79881.70874881,59394.94161383987,121.66551932908261,-1.446041666536396,208.90408331686672,169.71423268407173,1,5.337683763438622
326.56835327350336,-78195.45588975807,60454.049392867615,121.68067532824155,-1.4364696190300645,208.37452942735285,170.5573591135977,1,6.560486061247111
328.5596237202931,-76509.20303070621,61513.157171895364,121.69583116270987,-1.4268974223550799,207.84497553783896,171.40048554312364,1,10.781010866153888
330.5508941670827,-74822.95017165429,62572.26495092314,121.71098683369553,-1.4173250769541148,207.31542164832507,172.2436119726496,1,14.834503696758324
332.5421646138723,-73136.69731260237,63631.37272995086,121.72614234240653,-1.4077525832698095,206.78586775881124,173.08673840217557,1,14.817094691457248
334.533435060662,-71450.44445355044,64690.48050897861,121.74129769005077,-1.3981799417447711,206.25631386929734,173.9298648317015,1,11.237834074408186
336.5247055074516,-69764.19159449852,65749.58828800639,121.75645287783627,-1.3886071528215749,205.72675997978345,174.77299126122747,1,3.6379416111420135
338.5159759542413,-68077.9387354466,66808.69606703414,121.77160790697091,-1.3790342169427663,205.1972060902696,175.61611769075344,1,-5.026865619172654
340.5072464010309,-66391.68587639468,67867.80384606188,121.78676277866273,-1.3694611345508576,204.6676522007557,176.4592441202794,1,-14.454583202497352
342.4985168478206,-64705.43301734276,68926.91162508963,121.80191749411965,-1.3598879060883302,204.13809831124183,177.30237054980535,1,-24.797489902356187
344.4897872946102,-63019.18015829084,69986.01940411741,121.81707205454967,-1.3503145319976337,203.60854442172794,178.1454969793313,1,-31.956798484242135
346.4810577413999,-61332.927299238916,71045.12718314516,121.83222646116072,-1.3407410127211883,203.07899053221408,178.98862340885728,1,-33.480157462873244
348.4723281881895,-59646.674440186995,72104.23496217291,121.8473807151608,-1.3311673487013835,202.5494366427002,179.83174983838325,1,-31.89379567465457
350.46359863497923,-57960.42158113513,73163.34274120066,121.86253481775788,-1.3215935403805774,202.01988275318632,180.67487626790918,1,-31.44752124789818
352.4548690817689,-56274.16872208321,74222.4505202284,121.8776887701599,-1.312019588201098,201.49032886367246,181.51800269743512,1,-29.691003886482324
354.44613952855855,-54587.91586303129,75281.55829925618,121.89284257357491,-1.3024454926052438,200.96077497415857,182.3611291269611,1,-30.065224915825798
356.4374099753482,-52901.66300397937,76340.66607828393,121.90799622921087,-1.2928712540352836,200.43122108464468,183.20425555648706,1,-27.63898627895157
358.42868042213786,-51215.410144927446,77399.77385731168,121.92314973827575,-1.2832968729334564,199.9016671951308,184.04738198601302,1,-24.27374308424094
360.4199508689275,-49529.157285875524,78458.88163633943,121.93830310197757,-1.273722349741972,199.37211330561695,184.890508415539,1,-23.81022255046709
362.41122131571717,-47842.9044268236,79517.9894153672,121.9534563215243,-1.2641476849030098,198.84255941610306,185.73363484506493,1,-22.49979214726411
364.4024917625068,-46156.65156777168,80577.09719439496,121.96860939812399,-1.2545728788587232,198.31300552658917,186.5767612745909,1,-19.410908778376346
366.3937622092965,-44470.39870871976,81636.2049734227,121.9837623329846,-1.2449979320512332,197.7834516370753,187.41988770411686,1,-12.129389274813533
368.38503265608614,-42784.14584966784,82695.31275245045,121.99891512731418,-1.2354228449226352,197.25389774756144,188.26301413364283,1,-5.319884091235279
370.3763031028758,-41097.89299061592,83754.42053147823,122.0140677823207,-1.2258476179149949,196.72434385804755,189.10614056316876,1,0.4980681693672667
372.36757354966545,-39411.640131563996,84813.52831050598,122.02922029921224,-1.2162722514703503,196.19478996853366,189.94926699269473,1,-0.8070623556739189
374.35884399645505,-37725.387272512075,85872.63608953373,122.0443726791968,-1.2066967460307116,195.6652360790198,190.7923934222207,1,5.665835390411653
376.35011444324476,-36039.13441346015,86931.74386856148,122.05952492348244,-1.1971211020380612,195.13568218950593,191.63551985174666,1,3.1025996434242455
378.34138489003436,-34352.88155440823,87990.85164758922,122.07467703327715,-1.187545319934353,194.60612829999204,192.47864628127263,1,5.355838162128412
380.3326553368241,-32666.62869535631,89049.959426617,122.08982900978906,-1.1779694001615155,194.07657441047814,193.3217727107986,1,4.282480482129508
382.3239257836137,-30980.375836304447,90109.06720564472,122.10498085422616,-1.1683933431614497,193.54702052096428,194.1648991403245,1,-4.407683952662976
384.31519623040333,-29294.122977252526,91168.17498467247,122.12013256779656,-1.1588171493760293,193.01746663145042,195.00802556985047,1,-15.936023565623833
386.306466677193,-27607.870118200604,92227.28276370025,122.1352841517083,-1.1492408192471002,192.48791274193653,195.85115199937644,1,-16.160586033011413
388.29773712398264,-25921.617259148683,93286.390542728,122.15043560716947,-1.1396643532164836,191.95835885242266,196.6942784289024,1,-20.67136362378822
390.2890075707723,-24235.36440009676,94345.49832175575,122.16558693538813,-1.130087751725975,191.42880496290877,197.53740485842835,1,-29.645238444338485
392.28027801756195,-22549.11154104484,95404.6061007835,122.18073813757242,-1.120511015217342,190.8992510733949,198.3805312879543,1,-36.294832663186185
