dist_km,x_map,y_map,lon_deg,lat_deg,row_pix,col_pix,inside_raster,residual_mGal,modelled_mGal,misfit_mGal
185.1881515514379,-197919.4088824443,-14742.602918102944,120.60411808665997,-2.1156878683585107,245.9728555828381,110.6953826172546,1,-4.170149531715918,3.9093900857313693,-8.079539617447287
187.17942199822755,-196233.1560233924,-13683.495139075196,120.61928861612569,-2.106127364853997,245.44330169332423,111.53850904678056,1,-7.586990714655997,3.6220933560709447,-11.209084070726941
189.1706924450172,-194546.90316434045,-12624.387360047447,120.63445889633246,-2.096566681100941,244.9137478038104,112.38163547630651,1,-16.50628316183503,3.3646628753314327,-19.870946037166462
191.16196289180684,-192860.65030528852,-11565.2795810197,120.64962892848877,-2.0870058175448007,244.3841939142965,113.22476190583248,1,-24.02739912713472,3.133120597988709,-27.16051972512343
193.1532333385965,-191174.39744623663,-10506.171801991935,120.664798713803,-2.077444774630984,243.8546400247826,114.06788833535842,1,-24.718917136720133,2.924128916808895,-27.643046053529027
195.14450378538612,-189488.1445871847,-9447.064022964189,120.67996825348364,-2.067883552804856,243.32508613526875,114.91101476488438,1,-26.600155665574203,2.7348708053480055,-29.33502647092221
197.1357742321758,-187801.8917281328,-8387.956243936424,120.6951375487391,-2.058322152511731,242.79553224575488,115.75414119441034,1,-23.878056321811783,2.5629553185803964,-26.44101164039218
199.12704467896543,-186115.63886908087,-7328.848464908675,120.71030660077778,-2.048760574196881,242.265978356241,116.5972676239363,1,-16.39906500382217,2.4063425115487527,-18.805407515370923
201.11831512575512,-184429.38601002892,-6269.740685880926,120.72547541080807,-2.039198818305529,241.73642446672716,117.44039405346226,1,-8.20293857920735,2.2632833520921096,-10.46622193129946
203.1095855725448,-182743.13315097705,-5210.632906853163,120.7406439800384,-2.029636885282854,241.20687057721324,118.28352048298822,1,-1.5346209419123067,2.132271303484788,-3.666892245397095
205.10085601933443,-181056.8802919251,-4151.525127825415,120.75581230967704,-2.020074775573987,240.67731668769937,119.1266469125142,1,3.3207894843719226,2.0120030580072514,1.3087864263646711
207.09212646612409,-179370.62743287318,-3092.417348797652,120.7709804009324,-2.010512489624014,240.14776279818548,119.96977334204014,1,6.795180985006181,1.901346497236029,4.893834487770151
209.0833969129137,-177684.37457382126,-2033.3095697699027,120.7861482550128,-2.0009500278779777,239.6182089086716,120.81289977156612,1,5.495580786053861,1.7993143979127117,3.696266388141149
211.0746673597034,-175998.12171476934,-974.2017907421396,120.80131587312655,-1.9913873907808728,239.08865501915773,121.65602620109206,1,-0.8083492375036885,1.705042735000481,-2.5133919725041696
213.06593780649305,-174311.86885571742,84.90598828560906,120.81648325648202,-1.9818245787776507,238.55910112964384,122.49915263061804,1,-10.51828152905066,1.6177726853664298,-12.13605421441709
215.0572082532827,-172625.61599666553,1144.0137673133722,120.83165040628744,-1.9722615923132167,238.02954724013,123.34227906014398,1,-18.15375546952059,1.5368356275242827,-19.690591097044873
217.0484787000724,-170939.3631376136,2203.121546341121,120.84681732375113,-1.9626984318324356,237.4999933506161,124.18540548966992,1,-21.275968444271577,1.4616405802826329,-22.73760902455421
219.03974914686205,-169253.11027856168,3262.229325368884,120.86198401008134,-1.953135097780122,236.97043946110225,125.0285319191959,1,-22.121935219774365,1.3916636370826154,-23.51359885685698
221.0310195936517,-167566.85741950976,4321.337104396633,120.87715046648634,-1.9435715906010496,236.44088557158835,125.87165834872184,1,-19.783621467245784,1.3264390414415244,-21.110060508687308
